25.5,2615,51.0F,9.6
25.55,2584,51.0F,9.6
25.6,2591,51.0F,9.6
25.65,2592,51.0F,9.6
25.7,2587,51.0F,9.6
25.75,2583,51.0F,9.6
25.8,2576,51.0F,9.6
25.85,2566,51.0F,9.6
25.9,2573,51.0F,9.6
25.95,2587,51.0F,9.6
26,2636,51.0F,9.6
26.05,2660,51.0F,9.6
26.1,2643,51.0F,9.6
26.15,2594,51.0F,9.6
26.2,2562,51.0F,9.6
26.25,2560,51.0F,9.6
26.3,2564,51.0F,9.6
26.35,2584,51.0F,9.6
26.4,2603,51.0F,9.6
26.45,2596,51.0F,9.6
26.5,2589,51.0F,9.6
26.55,2599,51.0F,9.6
26.6,2593,51.0F,9.6
26.65,2588,51.0F,9.6
26.7,2582,51.0F,9.6
26.75,2571,51.0F,9.6
26.8,2524,51.0F,9.6
26.85,2498,51.0F,9.6
26.9,2495,51.0F,9.6
26.95,2482,51.0F,9.6
27,2480,51.0F,9.6
27.05,2473,51.0F,9.6
27.1,2471,51.0F,9.6
27.15,2467,51.0F,9.6
27.2,2470,51.0F,9.6
27.25,2471,51.0F,9.6
27.3,2481,51.0F,9.6
27.35,2491,51.0F,9.6
27.4,2495,51.0F,9.6
27.45,2499,51.0F,9.6
27.5,2498,51.0F,9.6
27.55,2501,51.0F,9.6
27.6,2498,51.0F,9.6
27.65,2455,51.0F,9.6
27.7,2445,51.0F,9.6
27.75,2438,51.0F,9.6
27.8,2429,51.0F,9.6
27.85,2430,51.0F,9.6
27.9,2423,51.0F,9.6
27.95,2420,51.0F,9.6
28,2412,51.0F,9.6
28.05,2414,51.0F,9.6
28.1,2434,51.0F,9.6
28.15,2430,51.0F,9.6
28.2,2412,51.0F,9.6
28.25,2394,51.0F,9.6
28.3,2399,51.0F,9.6
28.35,2410,51.0F,9.6
28.4,2385,51.0F,9.6
28.45,2380,51.0F,9.6
28.5,2377,51.0F,9.6
28.55,2369,51.0F,9.6
28.6,2370,51.0F,9.6
28.65,2366,51.0F,9.6
28.7,2362,51.0F,9.6
28.75,2360,51.0F,9.6
28.8,2355,51.0F,9.6
28.85,2355,51.1F,9.6
28.9,2354,51.0F,9.6
28.95,2352,51.0F,9.6
29,2348,51.0F,9.6
29.05,2336,51.0F,9.6
29.1,2328,51.0F,9.6
29.15,2323,51.0F,9.6
29.2,2318,51.0F,9.6
29.25,2312,51.0F,9.6
29.3,2308,51.0F,9.6
29.35,2305,51.0F,9.6
29.4,2305,51.0F,9.6
29.45,2306,51.0F,9.6
29.5,2309,51.0F,9.6
29.55,2308,51.0F,9.6
29.6,2308,51.0F,9.6
29.65,2314,51.0F,9.6
29.7,2308,51.0F,9.6
29.75,2311,51.0F,9.6
29.8,2307,51.0F,9.6
29.85,2310,51.0F,9.6
29.9,2323,51.0F,9.6
29.95,2304,51.0F,9.6
30,2296,51.0F,9.6
30.05,2276,51.0F,9.6
30.1,2279,51.0F,9.6
30.15,2264,51.1F,9.6
30.2,2261,51.0F,9.6
30.25,2269,51.0F,9.6
30.3,2271,51.0F,9.6
30.35,2257,51.1F,9.6
30.4,2260,51.0F,9.6
30.45,2241,51.0F,9.6
30.5,2229,51.0F,9.6
30.55,2225,51.0F,9.6
30.6,2227,51.0F,9.6
30.65,2243,51.0F,9.6
30.7,2256,51.0F,9.6
30.75,2256,51.0F,9.6
30.8,2250,51.0F,9.6
30.85,2251,51.0F,9.6
30.9,2273,51.0F,9.6
